comunasubida|comunabajada|mediahora|viaje_laboral_promedio|viajes_adulto|viajes_estudiante|viajes_1_etapa|viajes_2_etapas|viajes_3_etapas|viajes_4_etapas|viajes_usan_metro
LAS CONDES|PEÑALOLÉN|19:00:00|591,647753999995|404|0|193|225|59|1|273
LAS CONDES|PEÑALOLÉN|19:30:00|451,590222000001|313|0|136|179|50|0|202
LAS CONDES|PEÑALOLÉN|20:00:00|397,210098000002|269|0|111|161|48|1|183
LAS CONDES|PEÑALOLÉN|20:30:00|282,760121999998|195|0|94|106|29|0|132
LAS CONDES|PEÑALOLÉN|21:00:00|289,489975999999|192|0|74|121|40|1|135
LAS CONDES|PEÑALOLÉN|21:30:00|193,249971999998|122|0|52|84|23|0|91
LAS CONDES|PEÑALOLÉN|22:00:00|184,130987999999|122|0|46|82|24|0|85
LAS CONDES|PEÑALOLÉN|22:30:00|119,980126|71|0|33|55|11|0|52
LAS CONDES|PEÑALOLÉN|23:00:00|58,4725460000001|32|0|15|24|5|0|5
LAS CONDES|PEÑALOLÉN|23:30:00|30,152092|15|0|11|10|1|0|0
LAS CONDES|PROVIDENCIA|00:00:00|35,64997|17|0|19|3|0|0|0
LAS CONDES|PROVIDENCIA|00:30:00|26,789522|12|0|15|2|0|0|0
LAS CONDES|PROVIDENCIA|01:00:00|20,112526|7|0|9|2|0|0|0
LAS CONDES|PROVIDENCIA|01:30:00|13,239386|4|0|6|2|0|0|0
LAS CONDES|PROVIDENCIA|02:00:00|12,779536|3|0|6|1|0|0|0
LAS CONDES|PROVIDENCIA|02:30:00|7,081154|2|0|4|0|0|0|0
LAS CONDES|PROVIDENCIA|03:00:00|5,864884|2|0|3|0|0|0|0
LAS CONDES|PROVIDENCIA|03:30:00|2,53894|0|0|1|0|0|0|0
LAS CONDES|PROVIDENCIA|04:00:00|2,81485|0|0|1|0|0|0|0
LAS CONDES|PROVIDENCIA|04:30:00|3,809652|1|0|2|0|0|0|0
LAS CONDES|PROVIDENCIA|05:00:00|1,274102|0|0|0|0|0|0|0
LAS CONDES|PROVIDENCIA|05:30:00|12,808262|8|0|6|2|0|0|2
LAS CONDES|PROVIDENCIA|06:00:00|57,927|32|0|33|7|0|0|15
LAS CONDES|PROVIDENCIA|06:30:00|168,003426|111|0|95|34|2|0|54
LAS CONDES|PROVIDENCIA|07:00:00|727,000708000013|397|0|421|148|9|0|292
LAS CONDES|PROVIDENCIA|07:30:00|1613,66789000001|855|0|980|288|25|0|883
LAS CONDES|PROVIDENCIA|08:00:00|2259,50674399996|1414|0|1391|395|28|0|1340
LAS CONDES|PROVIDENCIA|08:30:00|2206,7751220001|1541|0|1430|356|20|0|1333
LAS CONDES|PROVIDENCIA|09:00:00|1569,01306000002|1020|0|1038|233|10|1|902
LAS CONDES|PROVIDENCIA|09:30:00|1246,97289399999|822|0|848|185|9|1|672
LAS CONDES|PROVIDENCIA|10:00:00|1140,36286999998|772|0|774|169|11|1|578
LAS CONDES|PROVIDENCIA|10:30:00|1218,40201399999|805|0|846|160|14|1|623
LAS CONDES|PROVIDENCIA|11:00:00|1291,29128999999|864|0|889|176|15|1|662
LAS CONDES|PROVIDENCIA|11:30:00|1338,17088199998|891|0|922|184|13|1|675
LAS CONDES|PROVIDENCIA|12:00:00|1281,74891799998|860|0|877|179|18|1|664
LAS CONDES|PROVIDENCIA|12:30:00|1451,25769199997|976|0|1020|181|19|2|800
LAS CONDES|PROVIDENCIA|13:00:00|1663,58845599996|1090|0|1193|192|17|1|1001
LAS CONDES|PROVIDENCIA|13:30:00|1407,60684399998|894|0|999|175|12|1|808
LAS CONDES|PROVIDENCIA|14:00:00|1330,51989799995|810|0|887|181|16|1|712
LAS CONDES|PROVIDENCIA|14:30:00|1217,49040399996|748|0|801|175|14|0|644
LAS CONDES|PROVIDENCIA|15:00:00|1232,45291199996|749|0|797|191|13|1|643
LAS CONDES|PROVIDENCIA|15:30:00|1272,04648599995|778|0|828|191|16|1|661
LAS CONDES|PROVIDENCIA|16:00:00|1335,53776599995|813|0|868|198|20|2|700
LAS CONDES|PROVIDENCIA|16:30:00|1352,74545999996|812|0|867|215|18|1|729
LAS CONDES|PROVIDENCIA|17:00:00|1375,88884399996|811|0|891|213|15|1|750
LAS CONDES|PROVIDENCIA|17:30:00|1556,47183400001|891|0|1002|247|15|1|913
LAS CONDES|PROVIDENCIA|18:00:00|2044,19957399996|1124|0|1369|285|12|0|1298
LAS CONDES|PROVIDENCIA|18:30:00|2199,35063399994|1271|0|1506|271|16|0|1409
LAS CONDES|PROVIDENCIA|19:00:00|1523,85032200002|968|0|1018|207|15|1|941
LAS CONDES|PROVIDENCIA|19:30:00|976,968513999989|616|0|626|155|12|0|590
LAS CONDES|PROVIDENCIA|20:00:00|754,047027999985|464|0|465|135|11|0|440
LAS CONDES|PROVIDENCIA|20:30:00|530,272727999995|318|0|328|94|9|0|313
LAS CONDES|PROVIDENCIA|21:00:00|472,621439999996|276|0|279|93|12|0|264
LAS CONDES|PROVIDENCIA|21:30:00|322,232020000001|179|0|198|63|4|0|179
LAS CONDES|PROVIDENCIA|22:00:00|260,120745999999|147|0|153|54|6|0|147
LAS CONDES|PROVIDENCIA|22:30:00|181,431871999999|91|0|115|31|2|0|99
LAS CONDES|PROVIDENCIA|23:00:00|96,750034|43|0|55|17|2|0|14
LAS CONDES|PROVIDENCIA|23:30:00|59,710378|28|0|36|9|0|0|0
LAS CONDES|PUDAHUEL|00:00:00|17,039792|10|0|2|7|1|0|0
LAS CONDES|PUDAHUEL|00:30:00|8,318644|4|0|2|3|0|0|0
LAS CONDES|PUDAHUEL|01:00:00|4,792834|2|0|1|1|0|0|0
LAS CONDES|PUDAHUEL|01:30:00|1,766484|0|0|0|0|0|0|0
LAS CONDES|PUDAHUEL|02:00:00|0,671918|0|0|0|0|0|0|0
LAS CONDES|PUDAHUEL|02:30:00|1,621576|1|0|1|0|0|0|0
LAS CONDES|PUDAHUEL|03:00:00|1,621576|0|0|1|0|0|0|0
LAS CONDES|PUDAHUEL|03:30:00|0,579572|0|0|0|0|0|0|0
LAS CONDES|PUDAHUEL|05:30:00|5,254104|2|0|0|3|0|0|2
LAS CONDES|PUDAHUEL|06:00:00|17,864368|11|0|2|6|3|0|10
LAS CONDES|PUDAHUEL|06:30:00|23,731978|17|0|7|7|4|0|12
LAS CONDES|PUDAHUEL|07:00:00|51,3075400000001|35|0|13|22|5|0|22
LAS CONDES|PUDAHUEL|07:30:00|38,003|27|0|12|12|5|0|20
LAS CONDES|PUDAHUEL|08:00:00|36,2413740000001|25|0|11|11|6|0|19
LAS CONDES|PUDAHUEL|08:30:00|25,312612|17|0|7|8|4|0|12
LAS CONDES|PUDAHUEL|09:00:00|19,167808|14|0|5|8|1|0|12
LAS CONDES|PUDAHUEL|09:30:00|24,197246|17|0|9|8|2|0|12
LAS CONDES|PUDAHUEL|10:00:00|17,154428|13|0|4|6|3|0|11
LAS CONDES|PUDAHUEL|10:30:00|22,189324|15|0|5|7|5|0|13
LAS CONDES|PUDAHUEL|11:00:00|22,409818|14|0|4|10|3|0|14
LAS CONDES|PUDAHUEL|11:30:00|24,810436|13|0|5|10|4|0|17
LAS CONDES|PUDAHUEL|12:00:00|30,79353|19|0|8|12|5|0|20
LAS CONDES|PUDAHUEL|12:30:00|30,985562|19|0|7|12|5|0|21
LAS CONDES|PUDAHUEL|13:00:00|48,9790919999999|28|0|13|21|6|0|34
LAS CONDES|PUDAHUEL|13:30:00|50,6122199999999|27|0|11|20|10|0|34
LAS CONDES|PUDAHUEL|14:00:00|49,54282|30|0|10|20|8|1|32
LAS CONDES|PUDAHUEL|14:30:00|72,504948|48|0|14|28|16|0|45
LAS CONDES|PUDAHUEL|15:00:00|107,196652|73|0|27|41|17|0|64
LAS CONDES|PUDAHUEL|15:30:00|120,665348|81|0|25|48|21|1|73
LAS CONDES|PUDAHUEL|16:00:00|140,454788|98|0|29|55|28|1|89
LAS CONDES|PUDAHUEL|16:30:00|164,544336|114|0|34|64|33|2|107
LAS CONDES|PUDAHUEL|17:00:00|245,66306|169|0|61|88|48|1|151
LAS CONDES|PUDAHUEL|17:30:00|306,910702000002|219|0|75|120|50|1|182
LAS CONDES|PUDAHUEL|18:00:00|390,637010000003|278|0|92|163|56|1|229
LAS CONDES|PUDAHUEL|18:30:00|414,662500000003|295|0|116|165|53|0|268
LAS CONDES|PUDAHUEL|19:00:00|349,206270000002|246|0|92|135|51|1|198
LAS CONDES|PUDAHUEL|19:30:00|250,225536000001|184|0|62|104|33|0|132
LAS CONDES|PUDAHUEL|20:00:00|236,076230000001|170|0|65|86|37|1|137
LAS CONDES|PUDAHUEL|20:30:00|159,272392000001|111|0|39|62|26|1|91
LAS CONDES|PUDAHUEL|21:00:00|176,546700000001|123|0|43|73|25|0|107
LAS CONDES|PUDAHUEL|21:30:00|130,456332|87|0|31|58|18|0|82
LAS CONDES|PUDAHUEL|22:00:00|147,78442|104|0|27|66|27|0|92
LAS CONDES|PUDAHUEL|22:30:00|88,7575059999999|61|0|27|34|10|0|52
LAS CONDES|PUDAHUEL|23:00:00|41,007034|27|0|10|16|4|0|3
LAS CONDES|PUDAHUEL|23:30:00|19,668204|12|0|7|7|0|0|0
LAS CONDES|PUENTE ALTO|00:00:00|18,908608|10|0|2|6|3|0|0
LAS CONDES|PUENTE ALTO|00:30:00|9,411932|4|0|0|3|2|0|0
LAS CONDES|PUENTE ALTO|01:00:00|4,790626|2|0|0|2|0|0|0
LAS CONDES|PUENTE ALTO|02:00:00|2,327516|1|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|02:30:00|0,36256|0|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|03:30:00|1,259016|0|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|04:00:00|0,36256|0|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|04:30:00|0,314754|0|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|05:00:00|0,608838|0|0|0|0|0|0|0
LAS CONDES|PUENTE ALTO|05:30:00|11,046014|5|0|1|5|1|0|7
LAS CONDES|PUENTE ALTO|06:00:00|27,45724|13|0|3|12|3|0|19
LAS CONDES|PUENTE ALTO|06:30:00|59,341638|36|0|8|23|15|0|44
LAS CONDES|PUENTE ALTO|07:00:00|148,262796000001|95|0|33|60|24|0|114
LAS CONDES|PUENTE ALTO|07:30:00|141,46|83|0|51|42|19|0|110
LAS CONDES|PUENTE ALTO|08:00:00|108,752148|72|0|32|36|16|0|82
LAS CONDES|PUENTE ALTO|08:30:00|77,053064|53|0|18|28|14|0|57
LAS CONDES|PUENTE ALTO|09:00:00|69,7532839999999|45|0|23|23|10|0|55
LAS CONDES|PUENTE ALTO|09:30:00|47,028174|32|0|13|19|6|0|36
LAS CONDES|PUENTE ALTO|10:00:00|52,6486039999999|35|0|18|18|6|0|42
LAS CONDES|PUENTE ALTO|10:30:00|62,456114|38|0|22|22|7|0|48
LAS CONDES|PUENTE ALTO|11:00:00|67,2483859999999|37|0|24|19|10|1|54
LAS CONDES|PUENTE ALTO|11:30:00|86,3863039999999|51|0|25|31|15|0|68
LAS CONDES|PUENTE ALTO|12:00:00|86,9183799999999|49|0|27|33|11|1|69
LAS CONDES|PUENTE ALTO|12:30:00|99,389002|55|0|31|36|14|0|79
LAS CONDES|PUENTE ALTO|13:00:00|133,462518|70|0|41|52|17|0|108
LAS CONDES|PUENTE ALTO|13:30:00|151,208294|84|0|45|54|25|1|118
LAS CONDES|PUENTE ALTO|14:00:00|175,653532000001|100|0|50|62|28|2|136
LAS CONDES|PUENTE ALTO|14:30:00|259,214528|161|0|68|91|48|2|200
LAS CONDES|PUENTE ALTO|15:00:00|335,618018|217|0|82|125|62|2|258
LAS CONDES|PUENTE ALTO|15:30:00|362,693905999999|234|0|86|141|63|2|282
LAS CONDES|PUENTE ALTO|16:00:00|448,148269999997|290|0|107|164|87|3|349
LAS CONDES|PUENTE ALTO|16:30:00|504,655215999995|329|0|117|192|96|2|398
LAS CONDES|PUENTE ALTO|17:00:00|749,361511999982|502|0|177|274|151|3|587
LAS CONDES|PUENTE ALTO|17:30:00|910,148807999995|628|0|240|342|153|3|728
LAS CONDES|PUENTE ALTO|18:00:00|1279,46340400001|885|0|405|445|183|6|1028
LAS CONDES|PUENTE ALTO|18:30:00|1430,68099600001|999|0|492|486|181|5|1152
LAS CONDES|PUENTE ALTO|19:00:00|1116,231142|779|0|358|394|153|3|894
LAS CONDES|PUENTE ALTO|19:30:00|745,894703999989|529|0|197|268|137|2|595
LAS CONDES|PUENTE ALTO|20:00:00|715,426921999991|501|0|179|261|139|1|570
LAS CONDES|PUENTE ALTO|20:30:00|481,295553999996|335|0|118|181|93|0|387
LAS CONDES|PUENTE ALTO|21:00:00|502,573371999993|336|0|121|184|106|0|394
LAS CONDES|PUENTE ALTO|21:30:00|332,915866|215|0|79|126|69|1|264
LAS CONDES|PUENTE ALTO|22:00:00|373,469076|251|0|78|142|87|1|296
LAS CONDES|PUENTE ALTO|22:30:00|222,087689999998|134|0|58|80|43|0|171
LAS CONDES|PUENTE ALTO|23:00:00|58,929328|30|0|11|21|12|0|29
LAS CONDES|PUENTE ALTO|23:30:00|17,634368|10|0|1|7|4|0|0
LAS CONDES|QUILICURA|00:00:00|4,60974|2|0|1|1|0|0|0
LAS CONDES|QUILICURA|00:30:00|4,41035|2|0|1|1|0|0|0
LAS CONDES|QUILICURA|01:00:00|1,904942|1|0|0|0|0|0|0
LAS CONDES|QUILICURA|01:30:00|0,649544|0|0|0|0|0|0|0
LAS CONDES|QUILICURA|02:00:00|1,525018|1|0|0|0|0|0|0
LAS CONDES|QUILICURA|05:00:00|0,314754|0|0|0|0|0|0|0
LAS CONDES|QUILICURA|05:30:00|2,131058|1|0|0|0|1|0|0
LAS CONDES|QUILICURA|06:00:00|5,870434|4|0|0|2|1|0|1
LAS CONDES|QUILICURA|06:30:00|13,424844|9|0|0|4|5|0|2
LAS CONDES|QUILICURA|07:00:00|21,926358|15|0|2|8|5|0|4
LAS CONDES|QUILICURA|07:30:00|19,228612|13|0|3|6|4|0|3
LAS CONDES|QUILICURA|08:00:00|15,415994|10|0|3|6|1|0|2
LAS CONDES|QUILICURA|08:30:00|10,417958|7|0|2|4|1|0|1
LAS CONDES|QUILICURA|09:00:00|9,815172|6|0|0|4|2|0|1
LAS CONDES|QUILICURA|09:30:00|7,889802|6|0|1|3|1|0|2
LAS CONDES|QUILICURA|10:00:00|10,94194|7|0|1|6|1|0|2
LAS CONDES|QUILICURA|10:30:00|12,923586|8|0|1|6|2|0|3
LAS CONDES|QUILICURA|11:00:00|16,332702|10|0|1|7|4|0|3
LAS CONDES|QUILICURA|11:30:00|13,950736|7|0|2|6|2|0|3
LAS CONDES|QUILICURA|12:00:00|16,487794|10|0|1|9|2|0|6
LAS CONDES|QUILICURA|12:30:00|18,13085|10|0|3|8|2|0|5
LAS CONDES|QUILICURA|13:00:00|23,25851|12|0|6|8|3|0|5
LAS CONDES|QUILICURA|13:30:00|26,159318|15|0|5|10|5|0|4
LAS CONDES|QUILICURA|14:00:00|31,067784|17|0|5|11|7|0|7
LAS CONDES|QUILICURA|14:30:00|32,701252|20|0|4|14|7|0|6
LAS CONDES|QUILICURA|15:00:00|55,368942|35|0|8|25|10|0|16
LAS CONDES|QUILICURA|15:30:00|62,222482|39|0|9|29|11|0|13
LAS CONDES|QUILICURA|16:00:00|60,899062|40|0|7|29|12|0|12
LAS CONDES|QUILICURA|16:30:00|71,1445940000001|47|0|11|29|16|0|15
LAS CONDES|QUILICURA|17:00:00|90,7480120000002|62|0|14|29|27|2|12
LAS CONDES|QUILICURA|17:30:00|142,636034|95|0|14|49|44|1|19
LAS CONDES|QUILICURA|18:00:00|190,410334000001|129|0|26|68|49|2|21
LAS CONDES|QUILICURA|18:30:00|195,996566000001|129|0|29|82|36|1|17
LAS CONDES|QUILICURA|19:00:00|201,030066000001|132|0|36|75|38|1|23
LAS CONDES|QUILICURA|19:30:00|172,267194000001|113|0|30|66|32|1|14
LAS CONDES|QUILICURA|20:00:00|124,285086|81|0|16|41|36|1|14
LAS CONDES|QUILICURA|20:30:00|88,2494420000002|58|0|9|37|22|1|13
LAS CONDES|QUILICURA|21:00:00|88,9205080000003|61|0|12|36|22|0|14
LAS CONDES|QUILICURA|21:30:00|84,8041420000003|58|0|19|37|13|0|12
LAS CONDES|QUILICURA|22:00:00|61,3618260000001|39|0|8|31|12|0|10
LAS CONDES|QUILICURA|22:30:00|40,539838|23|0|8|16|8|0|10
LAS CONDES|QUILICURA|23:00:00|25,08021|13|0|4|10|4|0|2
LAS CONDES|QUILICURA|23:30:00|8,772972|5|0|3|2|0|0|0
LAS CONDES|QUINTA NORMAL|00:00:00|12,93883|6|0|2|5|0|0|0
LAS CONDES|QUINTA NORMAL|00:30:00|3,666722|1|0|1|1|0|0|0
LAS CONDES|QUINTA NORMAL|01:00:00|3,042044|1|0|1|0|0|0|0
LAS CONDES|QUINTA NORMAL|01:30:00|3,511598|2|0|2|0|0|0|0
LAS CONDES|QUINTA NORMAL|02:00:00|0,665126|0|0|0|0|0|0|0
LAS CONDES|QUINTA NORMAL|02:30:00|1,337128|0|0|0|0|0|0|0
LAS CONDES|QUINTA NORMAL|03:00:00|1,006332|0|0|0|0|0|0|0
LAS CONDES|QUINTA NORMAL|03:30:00|0,719724|0|0|0|0|0|0|0
LAS CONDES|QUINTA NORMAL|05:00:00|0,314754|0|0|0|0|0|0|0
LAS CONDES|QUINTA NORMAL|05:30:00|1,465732|1|0|0|1|0|0|0
LAS CONDES|QUINTA NORMAL|06:00:00|6,197116|4|0|1|2|1|0|1
LAS CONDES|QUINTA NORMAL|06:30:00|18,357564|12|0|4|7|2|0|5
LAS CONDES|QUINTA NORMAL|07:00:00|31,67508|22|0|9|13|3|0|10
LAS CONDES|QUINTA NORMAL|07:30:00|20,064572|12|0|8|5|1|0|8
LAS CONDES|QUINTA NORMAL|08:00:00|16,134784|11|0|5|5|1|0|6
LAS CONDES|QUINTA NORMAL|08:30:00|9,40357|5|0|3|3|0|0|3
LAS CONDES|QUINTA NORMAL|09:00:00|7,805798|5|0|4|1|0|0|2
LAS CONDES|QUINTA NORMAL|09:30:00|8,61511|6|0|4|2|0|0|2
LAS CONDES|QUINTA NORMAL|10:00:00|16,032656|11|0|5|5|1|0|6
LAS CONDES|QUINTA NORMAL|10:30:00|10,7339|6|0|2|5|1|0|6
LAS CONDES|QUINTA NORMAL|11:00:00|13,830342|8|0|5|3|2|0|6
LAS CONDES|QUINTA NORMAL|11:30:00|10,745622|7|0|3|4|1|0|6
LAS CONDES|QUINTA NORMAL|12:00:00|15,77189|8|0|4|6|2|0|8
LAS CONDES|QUINTA NORMAL|12:30:00|15,462032|9|0|5|6|1|0|7
LAS CONDES|QUINTA NORMAL|13:00:00|18,505866|11|0|4|9|1|0|8
LAS CONDES|QUINTA NORMAL|13:30:00|20,895674|13|0|7|7|2|0|9
LAS CONDES|QUINTA NORMAL|14:00:00|27,811722|15|0|7|12|2|0|13
LAS CONDES|QUINTA NORMAL|14:30:00|31,935954|20|0|7|13|4|0|15
LAS CONDES|QUINTA NORMAL|15:00:00|41,797244|26|0|11|16|5|1|17
LAS CONDES|QUINTA NORMAL|15:30:00|47,181762|32|0|12|19|5|1|18
LAS CONDES|QUINTA NORMAL|16:00:00|52,936234|35|0|14|17|10|0|24
LAS CONDES|QUINTA NORMAL|16:30:00|55,048966|37|0|12|23|8|0|25
LAS CONDES|QUINTA NORMAL|17:00:00|83,123802|55|0|21|31|14|0|37
LAS CONDES|QUINTA NORMAL|17:30:00|109,160116|79|0|27|46|14|0|54
LAS CONDES|QUINTA NORMAL|18:00:00|144,344234|102|0|36|60|19|0|77
LAS CONDES|QUINTA NORMAL|18:30:00|136,04995|93|0|32|59|17|0|72
LAS CONDES|QUINTA NORMAL|19:00:00|128,754832|89|0|30|55|17|0|60
LAS CONDES|QUINTA NORMAL|19:30:00|91,2682480000001|65|0|21|39|12|0|40
LAS CONDES|QUINTA NORMAL|20:00:00|86,8340760000001|63|0|26|32|10|0|37
LAS CONDES|QUINTA NORMAL|20:30:00|69,6594000000002|47|0|16|31|8|0|32
LAS CONDES|QUINTA NORMAL|21:00:00|71,0200060000001|49|0|16|28|13|0|32
LAS CONDES|QUINTA NORMAL|21:30:00|49,4065080000001|33|0|11|21|8|0|24
LAS CONDES|QUINTA NORMAL|22:00:00|61,9142419999999|44|0|16|26|8|0|24
LAS CONDES|QUINTA NORMAL|22:30:00|33,604388|22|0|10|14|3|0|12
LAS CONDES|QUINTA NORMAL|23:00:00|23,984018|16|0|9|7|2|0|1
LAS CONDES|QUINTA NORMAL|23:30:00|12,873944|8|0|5|4|0|0|0
LAS CONDES|RECOLETA|00:00:00|10,701408|6|0|3|2|1|0|0
LAS CONDES|RECOLETA|00:30:00|5,245772|1|0|0|3|0|0|0
LAS CONDES|RECOLETA|01:00:00|2,264956|1|0|0|1|0|0|0
LAS CONDES|RECOLETA|01:30:00|0,611564|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|02:00:00|0,667842|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|02:30:00|0,36256|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|03:00:00|1,311194|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|04:00:00|0,743704|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|04:30:00|0,624452|0|0|0|0|0|0|0
LAS CONDES|RECOLETA|05:30:00|3,651394|2|0|0|1|0|0|1
LAS CONDES|RECOLETA|06:00:00|14,202456|9|0|4|5|0|0|6
LAS CONDES|RECOLETA|06:30:00|40,945886|27|0|13|17|2|0|19
LAS CONDES|RECOLETA|07:00:00|96,2137520000001|49|0|46|24|6|0|55
LAS CONDES|RECOLETA|07:30:00|105,92625|56|0|59|22|3|0|61
LAS CONDES|RECOLETA|08:00:00|78,7679400000002|47|0|47|12|3|0|46
LAS CONDES|RECOLETA|08:30:00|57,5704999999999|34|0|33|10|2|0|30
LAS CONDES|RECOLETA|09:00:00|55,988582|37|0|31|11|1|0|31
LAS CONDES|RECOLETA|09:30:00|53,858418|36|0|30|11|2|0|30
LAS CONDES|RECOLETA|10:00:00|62,7694679999999|40|0|34|15|2|0|35
LAS CONDES|RECOLETA|10:30:00|54,792386|37|0|28|15|2|0|32
LAS CONDES|RECOLETA|11:00:00|65,780422|40|0|35|17|1|0|40
LAS CONDES|RECOLETA|11:30:00|60,6262799999999|38|0|34|13|2|0|38
LAS CONDES|RECOLETA|12:00:00|68,8739159999999|42|0|38|15|4|0|42
LAS CONDES|RECOLETA|12:30:00|70,311744|45|0|36|18|4|0|43
LAS CONDES|RECOLETA|13:00:00|82,2435339999999|49|0|41|22|4|0|54
LAS CONDES|RECOLETA|13:30:00|84,7563739999999|50|0|46|18|6|0|52
LAS CONDES|RECOLETA|14:00:00|85,7767020000001|52|0|40|23|5|0|49
LAS CONDES|RECOLETA|14:30:00|91,041106|60|0|43|23|6|0|47
LAS CONDES|RECOLETA|15:00:00|116,630644|74|0|53|30|10|0|63
LAS CONDES|RECOLETA|15:30:00|118,021532|78|0|53|31|11|0|67
LAS CONDES|RECOLETA|16:00:00|131,624036|84|0|61|31|14|0|74
LAS CONDES|RECOLETA|16:30:00|150,629094|97|0|63|44|13|0|85
LAS CONDES|RECOLETA|17:00:00|187,30212|124|0|84|47|19|0|108
LAS CONDES|RECOLETA|17:30:00|212,009656000001|143|0|96|57|16|0|118
LAS CONDES|RECOLETA|18:00:00|289,313134000001|200|0|133|69|29|1|169
LAS CONDES|RECOLETA|18:30:00|301,399172000001|210|0|141|74|26|1|177
LAS CONDES|RECOLETA|19:00:00|253,089008000001|174|0|105|71|26|0|141
LAS CONDES|RECOLETA|19:30:00|177,389394000001|121|0|69|50|21|1|91
LAS CONDES|RECOLETA|20:00:00|169,772960000001|113|0|66|46|21|1|93
LAS CONDES|RECOLETA|20:30:00|99,6515200000006|65|0|44|23|11|1|58
LAS CONDES|RECOLETA|21:00:00|112,439924000001|72|0|47|28|14|0|63
LAS CONDES|RECOLETA|21:30:00|78,480692|51|0|33|20|10|0|45
LAS CONDES|RECOLETA|22:00:00|74,19235|47|0|31|18|11|0|44
LAS CONDES|RECOLETA|22:30:00|46,3810140000001|28|0|20|12|5|0|24
LAS CONDES|RECOLETA|23:00:00|16,856604|10|0|2|8|2|0|2
LAS CONDES|RECOLETA|23:30:00|13,848772|8|0|4|3|3|0|0
LAS CONDES|RENCA|00:00:00|0,931448|0|0|0|0|0|0|0
LAS CONDES|RENCA|00:30:00|1,249368|0|0|0|0|0|0|0
LAS CONDES|RENCA|05:30:00|1,32014|1|0|0|0|1|0|1
LAS CONDES|RENCA|06:00:00|0,528056|0|0|0|0|0|0|0
LAS CONDES|RENCA|06:30:00|4,851982|3|0|0|2|1|0|1
LAS CONDES|RENCA|07:00:00|13,14029|9|0|0|5|5|0|3
LAS CONDES|RENCA|07:30:00|4,631372|3|0|0|1|2|0|1
LAS CONDES|RENCA|08:00:00|3,293132|2|0|0|0|1|0|0
LAS CONDES|RENCA|08:30:00|4,81231|3|0|0|2|1|0|0
LAS CONDES|RENCA|09:00:00|2,77211|2|0|0|1|1|0|0
LAS CONDES|RENCA|09:30:00|2,62404|2|0|0|1|0|0|1
LAS CONDES|RENCA|10:00:00|4,054786|2|0|0|1|1|0|1
LAS CONDES|RENCA|10:30:00|3,5766|2|0|0|1|1|0|1
LAS CONDES|RENCA|11:00:00|2,4047|1|0|0|0|0|0|1
LAS CONDES|RENCA|11:30:00|5,949342|3|0|0|2|2|0|1
LAS CONDES|RENCA|12:00:00|6,662544|4|0|0|1|3|0|3
LAS CONDES|RENCA|12:30:00|3,576458|2|0|0|0|1|0|1
LAS CONDES|RENCA|13:00:00|7,847558|4|0|0|2|3|0|3
LAS CONDES|RENCA|13:30:00|7,120964|4|0|0|2|3|0|3
LAS CONDES|RENCA|14:00:00|8,801206|6|0|0|2|4|0|3
LAS CONDES|RENCA|14:30:00|15,179076|11|0|0|2|9|0|4
LAS CONDES|RENCA|15:00:00|24,817716|17|0|0|6|13|0|7
LAS CONDES|RENCA|15:30:00|19,721528|14|0|0|4|10|1|6
LAS CONDES|RENCA|16:00:00|29,343728|18|0|0|8|15|0|8
LAS CONDES|RENCA|16:30:00|31,210778|22|0|0|7|16|1|10
LAS CONDES|RENCA|17:00:00|50,8028040000001|37|0|0|14|25|1|16
LAS CONDES|RENCA|17:30:00|66,9348699999999|49|0|0|24|29|0|23
LAS CONDES|RENCA|18:00:00|90,2591919999999|61|0|0|28|41|1|29
LAS CONDES|RENCA|18:30:00|78,4328719999999|54|0|0|27|33|1|24
LAS CONDES|RENCA|19:00:00|68,00274|46|0|0|22|31|0|19
LAS CONDES|RENCA|19:30:00|51,208464|36|0|0|11|28|1|19
LAS CONDES|RENCA|20:00:00|36,394302|26|0|0|9|19|0|13
LAS CONDES|RENCA|20:30:00|33,15846|23|0|0|11|14|1|11
LAS CONDES|RENCA|21:00:00|28,910296|21|0|0|9|12|1|11
LAS CONDES|RENCA|21:30:00|19,976938|12|0|0|3|12|1|8
LAS CONDES|RENCA|22:00:00|19,20262|11|0|0|4|10|0|11
LAS CONDES|RENCA|22:30:00|15,215128|9|0|0|2|9|0|8
LAS CONDES|RENCA|23:00:00|3,888836|2|0|0|0|2|0|0
LAS CONDES|RENCA|23:30:00|2,319192|1|0|0|0|1|0|0
LAS CONDES|SAN BERNARDO|00:00:00|0,9261|0|0|0|0|0|0|0
LAS CONDES|SAN BERNARDO|00:30:00|3,017114|2|0|0|1|1|0|0
LAS CONDES|SAN BERNARDO|01:00:00|0,72661|0|0|0|0|0|0|0
